BLUE,GREEN,RED,NIR,SWIR,Landcover
946.0,1098.0,1080.0,2134.0,2166.5,road
979.0,1118.6666,1091.0,2119.5,2176.75,road
972.5,1121.3334,1100.0,2152.0,2198.0,road
969.7143,1114.0,1088.0,2120.5,2217.5,road
964.0,1116.0,1094.0,2084.6667,2220.0,road
969.25,1114.0,1074.0,2038.3334,2220.0,road
934.6667,1099.0,1090.0,2056.0,2066.5,road
904.8,1049.0,1050.0,1749.0,2085.25,road
948.6667,1080.0,1042.6666,1876.0,1944.0,road
949.0,1096.0,1056.0,1914.0,1944.0,road
971.25,1108.5,1067.0,1940.5,1992.5,road
964.25,1121.0,1055.0,1936.0,1992.5,road
968.6667,1095.0,1041.0,1820.75,1981.5,road
927.25,1071.1428,1018.0,1782.0,1981.5,road
934.0,1094.3334,999.3,1881.0,1954.4,road
962.6667,1092.6666,1035.0,1876.0,1945.8,road
969.3333,1097.3334,1070.0,1896.3334,1960.25,road
984.25,1123.6666,1080.3334,1919.8334,1960.25,road
1009.75,1151.0,1086.5,1935.5,1971.8334,road
984.2,1135.3334,1077.0,1940.0,1984.0,road
1014.5,1132.6666,1094.0,1841.5,1976.0,road
1031.2,1122.6666,1154.6666,1524.8,1976.0,road
1063.3334,1187.0,1235.0,1530.0,2042.0,road
1249.6666,1382.0,1447.0,1833.3334,2032.6666,road
1144.6666,1292.7333,1274.2858,1840.0,2088.3333,road
1093.2,1193.3334,1184.3334,1759.0,2088.3333,road
1068.0,1175.0,1153.0,1734.8,2023.5,road
1064.4,1172.5,1146.6666,1720.0,2023.5,road
1057.0,1190.6666,1134.5,1704.6666,2016.875,road
1045.2,1174.5,1132.0,1702.8334,2016.875,road
1037.2667,1141.5,1109.2,1807.9166,2044.7,road
1037.2667,1141.5,1109.2,1807.9166,2044.7,road
1001.75,1138.0,1091.0,1878.0,2053.0,road
979.75,1131.3334,1076.0,1993.3334,2084.8,road
979.0,1130.6666,1105.5,2026.6666,2084.8,road
979.5,1140.0,1084.0,2042.25,2086.0,road
994.75,1163.0,1086.0,2043.25,2086.0,road
1009.5,1171.2,1093.2,2052.0,2115.0,road
994.6667,1165.0,1099.0,2073.0,2115.0,road
976.75,1165.0,1127.5,2083.5,2203.5,road
987.5,1166.5,1129.0,2076.1667,2203.5,road
1003.6,1161.0,1122.6666,2073.8333,2185.0,road
995.3333,1154.0,1122.0,2105.0,2185.0,road
1001.0,1172.0,1115.3334,2091.0,2167.5,road
1020.0,1172.0,1132.0,2098.0,2177.0,road
1020.0,1170.0,1139.0,2089.0,2197.2,road
985.0,1165.0,1116.0,2087.3333,2197.2,road
983.8333,1159.0,1083.0,2082.0,2197.4,road
988.0,1153.0,1107.3334,2067.0,2197.4,road
1011.6667,1152.6666,1116.6666,2086.5,2186.0,road
979.0,1154.6666,1123.0,2071.0,2186.0,road
987.5,1140.0,1107.0,2056.6667,2163.6667,road
980.0,1138.5,1080.3334,2045.0,2172.3333,road
976.5,1137.3334,1101.0,2068.5,2136.2,road
903.5,1070.3334,974.875,2113.5,2112.75,road
919.5,1072.3334,1037.5,1793.0,1871.0,road
935.2857,1082.0,1036.0,1848.75,1879.5,road
948.0,1098.0,1034.0,1812.0,1975.8334,road
934.5,1079.6666,1058.0,1786.0,1975.8334,road
976.625,1094.5714,1050.0,1748.6666,1991.8,road
952.25,1066.0,979.0,1704.8,1991.8,road
952.5,1083.5,996.5,1784.0,1988.6666,road
968.4,1069.7,1043.0,1781.3334,1988.6666,road
998.3333,1086.0,1075.5,1792.6666,1976.5,road
1019.0,1148.0,1102.0,1746.0,1976.5,road
1073.0,1173.5,1116.0,1766.0,1926.3334,road
1015.6667,1164.0,1122.5,1834.0,1926.3334,road
1082.0,1183.0,1157.5,1796.5,1872.5,road
1121.0,1178.0,1208.0,1521.75,1872.5,road
1097.0,1213.5,1247.0,1475.0,1928.6666,road
1206.5714,1330.0,1347.5,1866.0,1928.6666,road
1063.6,1210.0,1179.0,1957.3334,2042.0,road
1007.1667,1156.0,1124.0,1952.5,2055.8333,road
1007.8333,1144.8,1112.0,1895.0,2016.0,road
995.6667,1118.0,1082.0,1867.3334,2023.0,road
999.25,1138.6666,1084.0,1929.5,2024.0,road
1000.4,1145.3334,1062.3334,1930.0,2032.5,road
1000.4,1145.3334,1062.3334,1930.0,2032.5,road
947.0,1092.0,1049.2,1911.5,2053.0,road
