BLUE,GREEN,RED,NIR,SWIR,Landcover
1394.0,1448.0,1477.0,1779.5,2436.6667,builtup
1510.6666,1572.6666,1605.3334,1928.0,2436.6667,builtup
1044.0,1142.5,1185.0,1705.0,2308.6667,builtup
1090.0,1144.0,1269.0,1956.0,2308.6667,builtup
1237.3334,1286.0,1459.0,2199.3333,2405.3333,builtup
1160.0,1258.0,1349.0,2090.6667,2405.3333,builtup
1093.3334,1094.0,1356.0,1718.0,2567.0,builtup
1016.0,1062.0,1426.5714,1749.5,2567.0,builtup
1016.0,1062.0,1426.5714,1749.5,2567.0,builtup
1213.6666,1221.6,1199.3334,1416.5,2347.0,builtup
1113.0,1172.6666,1402.0,1479.0,2296.5,builtup
1107.5,1120.8334,1276.0,1584.5,2288.0,builtup
911.0,944.75,1178.0,1457.0,2545.75,builtup
1018.25,1090.0,1693.0,1840.5,2529.5,builtup
1180.0,1254.0,1611.2,1765.3334,2390.0,builtup
1265.3334,1321.3334,1452.6666,1617.3334,2390.0,builtup
1182.0,1204.6666,1332.0,1510.0,2342.0,builtup
1030.0,1090.0,1275.2,1512.5,2342.0,builtup
1035.3334,1027.3334,1330.0,1562.6666,2300.0,builtup
914.5,969.0,1127.3334,1333.7142,2300.0,builtup
854.3333,901.75,970.0,1190.0,2343.25,builtup
952.3333,1032.0,1133.0,1332.0,2343.25,builtup
1098.0,1024.0,1057.0,1459.5,2555.75,builtup
1173.6,1092.8,1109.3334,1622.6666,2545.0,builtup
1286.5,1398.0,1451.0,1801.3334,2407.0,builtup
1461.3334,1528.8,1621.0,1845.0,2412.5,builtup
837.0,928.75,990.0,1680.6666,2270.25,builtup
811.0,939.5,979.0,2064.0,2273.5,builtup
1136.0,1264.6666,1328.0,2176.0571,2475.75,builtup
1274.1428,1320.0,1363.75,1969.0,2475.75,builtup
1314.0,1271.0,1405.0,1706.0,2666.0,builtup
1366.0,1398.0,1623.0,1884.0,2666.0,builtup
1366.0,1398.0,1623.0,1884.0,2666.0,builtup
1110.3334,1159.5,1178.0,1590.6666,2347.0,builtup
1206.0,1336.5,1637.3334,1878.0,2296.5,builtup
1271.0,1354.5,1613.4,1906.0,2296.5,builtup
905.0,961.3333,1282.0,1584.0,2553.5,builtup
998.8333,1102.0,1748.0,1942.6666,2553.5,builtup
1067.0,1175.3334,1506.0,1685.0,2399.5,builtup
1095.5,1161.3334,1291.0,1546.0,2409.0,builtup
1222.4,1282.0,1405.0,1766.0,2342.0,builtup
1095.5,1107.6,1210.0,1686.0,2342.0,builtup
1063.3334,1079.5,1252.0,1506.4,2290.5,builtup
998.75,1074.3334,1148.5,1400.0,2290.5,builtup
833.4167,904.5,1092.6666,1344.0,2343.25,builtup
999.2,1062.8,1333.5,1528.0,2343.25,builtup
1246.0,1222.0,1417.5,1687.3334,2545.0,builtup
1287.6666,1289.3334,1343.5,1737.1666,2539.0,builtup
1150.3334,1249.5,1327.5,1711.0,2412.5,builtup
1288.8572,1388.3334,1484.0,1716.3334,2412.5,builtup
919.5,966.0,997.0,1511.2,2270.25,builtup
892.6667,962.25,984.5,1833.0,2273.5,builtup
1256.2858,1367.0,1416.0,2217.0,2484.0,builtup
1230.0,1316.5,1366.6666,2115.5,2484.0,builtup
1349.3334,1409.0,1498.6666,1778.0,2666.0,builtup
1325.5,1424.0,1662.1666,1897.0,2655.5,builtup
1325.5,1424.0,1662.1666,1897.0,2655.5,builtup
934.0,1081.0,1073.0,1852.6666,2247.0,builtup
1205.3334,1339.0,1650.0,1900.0,2410.3333,builtup
1166.0,1229.0,1482.0,1748.0,2410.3333,builtup
797.1667,851.0,1111.0,1350.0,2423.0,builtup
889.5,964.0,1395.0,1579.6666,2423.0,builtup
959.95,1054.0,1298.0,1500.75,2331.6667,builtup
935.5,969.0,1042.6666,1510.0,2360.3333,builtup
992.5417,1085.6666,1229.0,1839.1666,2275.0,builtup
1063.5,1116.0,1244.0,1636.5,2275.0,builtup
1078.0,1116.0,1242.0,1500.5,2256.0,builtup
1029.0,1043.5,1201.0,1448.0,2279.0,builtup
1016.8333,1081.0,1294.0,1534.0,2360.5,builtup
1302.0,1368.0,1608.0,1804.25,2360.5,builtup
1416.5,1501.0,1704.0,1825.5,2586.0,builtup
1234.6666,1322.0,1498.0,1668.0,2586.0,builtup
1174.0,1350.0,1428.0,1732.6666,2357.5,builtup
1286.0,1354.0,1413.0,1768.0,2357.5,builtup
1048.0,1104.0,1131.6,1398.5,2321.5,builtup
975.25,1070.5,1092.6666,1670.75,2321.5,builtup
1427.0,1495.1428,1556.0,2297.0,2441.0,builtup
1234.6666,1342.3334,1371.6666,2244.0,2451.5,builtup
1487.1,1540.0,1695.3334,2145.5,2517.0,builtup
1202.0,1270.0,1575.3334,1972.0,2517.0,builtup
1202.0,1270.0,1575.3334,1972.0,2517.0,builtup
780.0,928.0,956.25,2168.0,2247.0,builtup
988.6667,1108.0,1435.0,1716.5,2410.3333,builtup
988.0,1078.0,1384.0,1590.0,2410.3333,builtup
887.0,929.75,1059.2,1267.25,2423.0,builtup
964.7143,1020.0,1234.5,1385.0,2423.0,builtup
1050.0,1093.5,1226.6666,1545.0,2360.3333,builtup
951.75,1002.0,1019.0,1586.0,2360.3333,builtup
848.25,935.0,1083.3334,1809.6666,2275.0,builtup
904.25,959.75,1202.3334,1508.0,2275.0,builtup
1106.3334,1169.3334,1357.5,1562.0,2256.0,builtup
1143.6,1160.0,1337.0,1492.6666,2279.0,builtup
1174.5,1212.0,1273.0,1431.3334,2341.0,builtup
1441.5,1452.0,1516.6666,1710.5,2341.0,builtup
1524.0,1615.6666,1754.0,1829.0,2595.0,builtup
1247.6666,1353.0,1572.0,1761.0,2595.0,builtup
1302.5,1492.6666,1636.5,1882.5,2357.5,builtup
1338.0,1448.0,1512.0,1819.5,2357.5,builtup
1094.6666,1163.4166,1226.5,1652.3334,2321.5,builtup
969.75,1081.3334,1085.5,2072.0,2321.5,builtup
1258.5,1449.0,1423.0,2306.5,2441.0,builtup
1074.6666,1242.0,1172.0,2185.0,2441.0,builtup
1100.0,1224.0,1265.0,2295.0,2506.25,builtup
1100.0,1224.0,1265.0,2295.0,2506.25,builtup
962.5,1064.0,1237.0,2119.0,2506.25,builtup
979.5,1057.25,1160.6666,2004.0,2269.5,builtup
1162.0,1235.0,1469.6666,1745.0,2511.25,builtup
1306.5,1397.3334,1660.0,1816.6666,2503.0,builtup
1093.3334,1112.3334,1272.0,1523.0,2435.0,builtup
1127.6,1112.0,1270.1666,1558.0,2445.0,builtup
1080.6666,1001.75,1139.0,1513.3334,2389.8,builtup
982.0,991.0,1095.5,1407.0,2389.8,builtup
1051.0,1032.0,1197.0,1655.3334,2311.5,builtup
1081.6,1142.5,1332.4,1536.0,2311.5,builtup
1323.0,1316.0,1561.2,1652.0,2389.6667,builtup
1135.8,1217.0,1380.0,1535.0,2389.6667,builtup
983.8,966.0,1080.0,1284.0,2392.3333,builtup
1173.5,1129.0,1207.0,1460.8,2392.3333,builtup
1311.3334,1403.0,1517.5,1699.6666,2461.4167,builtup
1288.0,1428.0,1602.0,1832.0,2471.3333,builtup
1324.0,1497.5,1650.5,1860.0,2354.5,builtup
1144.5,1269.0,1368.0,1781.0,2354.5,builtup
1014.5,1099.0,1275.3334,1721.0,2516.0,builtup
1048.0,1120.5,1302.0,2022.875,2516.0,builtup
1232.0,1356.6666,1447.5,2121.0,2385.375,builtup
1059.75,1122.0,1157.5,2008.4,2385.375,builtup
853.3333,950.7,1097.0,2138.5,2339.25,builtup
853.3333,950.7,1097.0,2138.5,2339.25,builtup
795.6667,933.5,1051.3334,1942.0,2351.0,builtup
1054.0,1138.1666,1375.0,1877.0,2269.5,builtup
1288.6666,1433.5,1559.5,1816.0,2519.5,builtup
1365.3334,1462.0,1670.0,1766.6666,2519.5,builtup
1017.0,982.0,1212.0,1531.5,2435.0,builtup
1260.0,1192.0,1259.0,1686.6,2419.5,builtup
1223.1666,1232.0,1353.0,1695.0,2389.8,builtup
887.25,919.0,1186.5,1394.8,2389.8,builtup
1102.0,1104.5,1365.3334,1523.0,2318.25,builtup
1206.0,1265.0,1498.0,1638.0,2318.25,builtup
1221.0,1274.6666,1454.0,1612.75,2389.6667,builtup
1128.6666,1116.0,1218.0,1444.6666,2389.6667,builtup
1113.6666,968.25,1037.5,1485.0,2392.3333,builtup
1098.0,1002.25,1117.0,1466.0,2392.3333,builtup
1194.0,1253.2,1383.0,1573.0,2471.3333,builtup
1224.6666,1317.0,1376.8334,1670.0,2461.4167,builtup
1063.0,1158.0,1299.3334,1629.0,2339.25,builtup
997.75,1112.5,1213.0,1722.0,2354.5,builtup
1044.8,1111.6666,1236.0,1755.3334,2516.0,builtup
1110.3334,1190.0,1477.0,1897.0,2516.0,builtup
893.8333,1054.0,1225.0,2071.3333,2391.75,builtup
873.5,997.0,1038.0,2092.0,2391.75,builtup
859.0,984.0,1224.0,1965.0,2339.25,builtup
859.0,984.0,1224.0,1965.0,2339.25,builtup
835.0,922.0,1169.0,1879.0,2356.5,builtup
998.75,1113.6,1251.0,1812.5,2231.8,builtup
1126.6666,1258.6666,1384.0,1854.0,2498.5,builtup
1228.5,1270.0,1456.0,1640.0,2498.5,builtup
1077.0,1064.0,1153.5,1511.0,2507.6667,builtup
1205.3334,1257.0,1288.0,1765.0,2507.6667,builtup
1189.2,1272.5,1385.3334,1801.3334,2404.0,builtup
924.8333,939.6667,1202.0,1481.75,2416.5,builtup
1077.6,1095.5,1318.0,1500.0,2340.0,builtup
1146.0,1146.0,1380.0,1607.5,2340.0,builtup
1174.0,1138.0,1314.0,1606.0,2373.5,builtup
1094.4,1049.0,1107.6,1397.0,2365.0,builtup
1189.3334,987.6667,988.5,1549.6666,2299.75,builtup
1118.5,1068.0,1122.0,1482.0,2299.75,builtup
1204.8,1204.0,1282.0,1496.0,2167.5,builtup
1238.0,1258.0,1312.0,1639.0,2167.5,builtup
1029.3334,1101.0,1235.0,1602.0,2120.0,builtup
1000.7143,1058.0,1197.0,1620.0,2120.0,builtup
1198.75,1290.0,1353.0,1843.3334,2459.5,builtup
1385.0,1454.1,1565.0,1972.0,2464.4167,builtup
940.875,1043.5,1089.5,2039.5,2379.3333,builtup
841.6667,982.0,1014.0,2136.0,2379.3333,builtup
915.75,963.6667,1244.6666,1912.5,2484.0,builtup
915.75,963.6667,1244.6666,1912.5,2484.0,builtup
824.5,904.0,1179.0,1908.8,2484.0,builtup
1139.5,1194.0,1323.3334,1755.0,2231.8,builtup
1181.0,1302.0,1448.6666,1902.125,2498.5,builtup
1446.0,1514.0,1670.0,1920.0,2486.0,builtup
1263.0,1323.0,1399.0,1672.0,2507.6667,builtup
1093.3334,1110.4,1247.5,1638.0,2507.6667,builtup
884.5,1001.0,1123.3334,1661.5,2416.5,builtup
969.6667,985.3333,1131.5,1495.0,2429.0,builtup
1175.0,1180.3334,1367.0,1525.4,2332.8333,builtup
1078.5714,1158.5,1336.0,1599.0,2350.75,builtup
1116.0,1099.5,1216.5,1550.25,2369.25,builtup
1014.4,1012.3333,1082.0,1412.8,2369.25,builtup
1023.25,980.5,1018.5,1470.0,2299.75,builtup
995.75,994.6667,1024.1666,1324.3334,2299.75,builtup
981.0,1026.0,1004.5,1269.0,2167.5,builtup
999.25,1092.0,1082.0,1543.3334,2167.5,builtup
775.5,869.0,914.0,1866.0,2120.0,builtup
841.8,932.0,973.0,1880.0,2120.0,builtup
1162.8334,1264.0,1410.5,1824.3334,2459.5,builtup
1274.6666,1350.0,1466.0,1882.0,2459.5,builtup
1023.5,1076.0,1135.5,1926.5,2379.3333,builtup
1004.3333,1109.0,1150.0,1920.0,2379.3333,builtup
1004.3333,1109.0,1150.0,1920.0,2379.3333,builtup
1059.0,996.0,1242.6666,1830.6666,2484.0,builtup
1066.6666,1118.0,1280.5,1879.3334,2484.0,builtup
1203.0,1306.5,1521.9166,1756.1666,2295.75,builtup
1414.0,1524.6666,1766.0,1938.6666,2514.25,builtup
1374.5,1457.0,1680.5,1906.5,2525.4583,builtup
1177.5,1297.0,1416.0,1711.0,2635.0,builtup
1183.0,1225.0,1410.5,1644.3334,2635.0,builtup
1038.3334,1100.6666,1291.0,1650.75,2476.75,builtup
1112.0,1110.8,1383.3334,1589.0,2468.5,builtup
1393.5,1391.8334,1485.3,1667.3334,2431.5,builtup
1128.0,1158.6666,1289.3334,1521.0,2431.5,builtup
991.75,1046.5,1158.1666,1405.0,2175.5,builtup
981.0,1021.0,1099.0,1335.0,2166.5,builtup
822.6667,890.4167,1008.375,1303.8334,2102.0,builtup
917.0,1012.0,1065.3334,1345.25,2102.0,builtup
1078.0,1116.0,1141.0,1475.0,2181.0,builtup
1045.3334,1081.0,1113.0,1779.0,2181.0,builtup
644.0,652.5,604.0,2360.0,2054.0,builtup
678.5,754.0,751.0,2435.3333,2054.0,builtup
1025.0,1113.0,1222.8334,1916.2667,2228.0,builtup
1051.3334,1125.0,1217.3334,1818.0,2228.0,builtup
732.0,828.6667,877.0,2021.3334,2233.0,builtup
1023.0,1066.6666,1130.0,1895.6666,2233.0,builtup
1023.0,1066.6666,1130.0,1895.6666,2233.0,builtup
1206.0,1251.0,1408.6666,1887.0,2506.5,builtup
1252.0,1320.0,1430.0,1962.0,2506.5,builtup
1096.5,1169.0,1418.0,1703.2,2279.0,builtup
1404.0,1560.6666,1768.0,1930.0,2514.25,builtup
1283.0,1401.2,1654.0,1848.0,2514.25,builtup
1032.0,1141.0,1429.0,1719.5,2635.0,builtup
1329.3334,1420.6,1614.25,1853.0,2635.0,builtup
1217.0,1401.2,1580.0,1782.0,2485.0,builtup
1208.0,1254.5,1518.0,1633.5,2476.75,builtup
1240.8,1274.0,1395.5,1638.0,2453.0,builtup
1091.0,1082.0,1228.5,1526.0,2431.5,builtup
968.75,1042.0,1187.0,1400.6666,2166.5,builtup
1002.1667,1063.0,1114.6666,1345.0,2166.5,builtup
806.8889,872.0,953.8333,1290.6666,2102.0,builtup
1008.0,1135.5,1183.8334,1407.5,2102.0,builtup
1574.0,1816.0,1834.0,1973.0,2181.0,builtup
1421.0,1523.3334,1515.0,2067.1428,2192.0,builtup
1051.0,926.0,908.5,2216.3333,2054.0,builtup
922.125,958.0,987.4,2194.5,2054.0,builtup
1063.5,1139.3334,1247.0,1977.5,2228.0,builtup
1071.3334,1115.3334,1206.0,1884.0,2228.0,builtup
915.0,974.0,1032.5,1969.0,2238.0,builtup
1046.0,1146.0,1197.0,1880.0,2243.0,builtup
1046.0,1146.0,1197.0,1880.0,2243.0,builtup
1222.0,1328.0,1424.0,1961.0,2506.5,builtup
1224.5,1318.0,1422.0,2106.0,2506.5,builtup
1172.0,1160.5,1436.6666,1682.0,2322.5,builtup
1379.3334,1447.6,1574.8334,1747.0,2495.25,builtup
1436.8334,1483.5,1665.0,1814.0,2495.25,builtup
1144.0,1206.6666,1541.0,1836.0,2616.6667,builtup
1198.5,1373.0,1562.0,1918.5,2624.9583,builtup
1120.75,1245.3334,1422.0,1688.0,2570.125,builtup
1127.6666,1224.0,1486.0,1623.2,2578.25,builtup
1127.3334,1169.0,1487.0,1705.0,2476.25,builtup
969.25,1030.0,1368.5,1702.6666,2453.0,builtup
934.0,1006.0,1271.0,1454.0,2135.0,builtup
949.0,1024.0,1077.0,1359.3334,2127.0,builtup
875.6667,921.3333,978.5,1358.0,2208.4375,builtup
1185.6666,1321.2727,1358.0,1579.2,2223.375,builtup
1803.0,2159.1667,2158.5,2230.0,2488.2,builtup
1556.4,1733.2,1782.6666,2070.8,2488.2,builtup
1191.2,1163.5,1289.0,1878.0,2290.8,builtup
1123.2,1168.0,1301.6666,1752.6666,2290.8,builtup
1072.3334,1165.0,1303.0,1808.0,2199.5,builtup
918.2857,996.0,1075.2,1796.0,2208.0,builtup
983.75,1076.0,1116.0,1623.0,2135.0,builtup
984.5,1108.0,1216.0,1597.55,2135.0,builtup
984.5,1108.0,1216.0,1597.55,2135.0,builtup
1086.0,1158.5,1296.5,1677.0,2226.5,builtup
1105.5,1207.0,1339.0,1826.25,2226.5,builtup
993.05,1052.0,1321.0,1718.0,2332.75,builtup
1142.0,1241.3334,1369.0,1656.0,2490.0,builtup
1246.25,1321.0,1471.5,1782.0,2495.25,builtup
1159.6,1259.2,1512.0,2012.0,2616.6667,builtup
1111.5,1166.5,1472.6666,1885.3334,2624.9583,builtup
1099.0,1131.3334,1355.3334,1591.0,2570.125,builtup
1187.3334,1252.6666,1492.0,1672.0,2570.125,builtup
1379.0,1500.0,1704.6666,1875.0,2465.0,builtup
1110.0,1128.4,1484.4166,1762.3334,2459.0,builtup
1003.0,1068.0,1288.0,1514.0,2135.0,builtup
1236.0,1270.6666,1304.5,1490.6666,2135.0,builtup
1096.6666,1090.6666,1109.3334,1421.5,2208.4375,builtup
1291.0,1335.3334,1418.8,1688.0,2223.375,builtup
1570.0,1760.0,1860.0,2073.0,2488.2,builtup
1301.2,1502.5,1704.6666,1936.0,2488.2,builtup
1173.6666,1227.6666,1515.5,1750.3334,2290.8,builtup
1208.0,1249.0,1386.0,1636.0,2290.8,builtup
1250.5,1269.5,1351.3334,1736.8572,2199.5,builtup
1017.25,1134.0,1218.8,1846.0,2216.5,builtup
1125.3334,1171.0,1346.8,1816.0,2135.0,builtup
1125.3334,1171.0,1346.8,1816.0,2135.0,builtup
917.6667,1010.5,1076.0,1488.0,2135.0,builtup
933.0,937.5,961.75,1434.0,2226.5,builtup
968.0,1020.0,1064.0,1591.3334,2226.5,builtup
