BLUE,GREEN,RED,NIR,SWIR,NDVI,NDBI,REI,BLUE^2,BLUE GREEN,BLUE RED,BLUE NIR,BLUE SWIR,BLUE NDVI,BLUE NDBI,BLUE REI,GREEN^2,GREEN RED,GREEN NIR,GREEN SWIR,GREEN NDVI,GREEN NDBI,GREEN REI,RED^2,RED NIR,RED SWIR,RED NDVI,RED NDBI,RED REI,NIR^2,NIR SWIR,NIR NDVI,NIR NDBI,NIR REI,SWIR^2,SWIR NDVI,SWIR NDBI,SWIR REI,NDVI^2,NDVI NDBI,NDVI REI,NDBI^2,NDBI REI,REI^2,NDVI_bin_non_veg,NDVI_bin_veg,NDVI_dis_encoded
0.27695057759510666,0.27900552486187846,0.3146025507281052,0.21329752660122914,0.12619269257621596,0.08823330287740501,0.5480516872002568,0.050302341576023125,0.10519797190261373,0.10971290418585021,0.1157661343419514,0.09953242376541327,0.09279960265054774,0.30138416395293605,0.297354639185293,0.20997224674711246,0.11404982842891861,0.1210301801054049,0.09711219859801032,0.09243712298833925,0.23126319965604736,0.3310351945312344,0.14252259530936773,0.12581690658248895,0.11670592988697565,0.10407137576284863,0.2775707168027123,0.3226793945523804,0.09555577198526898,0.11152375500782827,0.08077290544253907,0.059268425928869495,0.612017294350397,0.02563890192857635,0.05910285010534207,0.1214984683545221,0.35083162098561016,0.049936188622230475,0.003012240137223715,0.8491475761953411,0.005156300509976551,0.02501637109335025,0.6836032017084285,0.0025192725044089954,1,0,0
0.1961201648991817,0.1695965344048217,0.2382419209128288,0.14732601997369443,0.24488014894112164,0.14059116057420634,0.8421323875089111,0.09732984899313789,0.0608984435028295,0.05774886555764043,0.07005227032616683,0.05462843875815718,0.09056246357270999,0.3641558601147622,0.47651403594737735,0.31469611136954906,0.054110703310881254,0.0669347961947164,0.041761407023964886,0.08118704218430794,0.26975170264927084,0.4941295817233552,0.1980297413438768,0.07935084938622071,0.07161101246541263,0.10587727875944042,0.3428066901722071,0.5173856911748733,0.14812976957540228,0.0711353134161114,0.09706122474502688,0.07821105138628706,0.7555036889282845,0.043475588785340046,0.13237397360990688,0.18819246832509018,0.5911750905437179,0.12187957176020979,0.011915344787425855,0.9161538724209908,0.013139510295270851,0.4983561970040815,0.7343554268547567,0.009452771992754069,1,0,0
0.310984459754295,0.30294660974384735,0.336489355452229,0.21288453877523317,0.0979559227367931,0.05545506537139576,0.49521324697245267,0.027048419943983472,0.12720338777796172,0.1287200113293644,0.1347086100021781,0.11269521409580416,0.0957866727642469,0.2338819689956848,0.25465300682353625,0.12390096398543522,0.12978376249318185,0.13658415280761096,0.1062128835228709,0.0917790183115447,0.17784132146511267,0.2867730557482529,0.0815753772830249,0.14101784558450856,0.1252163616679441,0.10284331365477788,0.2120767528764308,0.2773302040156847,0.05444104318143128,0.11125449833232284,0.07131009433502089,0.04351681100525608,0.5813801635460021,0.013811406186599587,0.04419516860556956,0.09320316566746809,0.3174079854336186,0.0252725086349555,0.000436998340998966,0.8418648921270494,0.002929763572457958,0.00356936307359742,0.6783107728025772,0.0007255280739747489,1,0,0
0.8007317621344235,0.8013561024610749,0.8107034578082449,0.7994011831385749,0.841110076797766,0.03566181233095282,0.7241351663514668,0.005107573571960427,0.663877536418883,0.6676420180345294,0.6735490755219905,0.6798162419472293,0.7204928953295934,0.18763164728029152,0.7739812490286604,0.05231228878368552,0.6708221903839106,0.6774600953457568,0.6809258807526106,0.7204765260240176,0.14306589725694463,0.7894471824302824,0.033901915201766566,0.6763437814383835,0.6915849239877827,0.7186605912963394,0.1697316484440558,0.7776011728997699,0.022177842583667028,0.7021415363429304,0.7376705556851428,0.03421455640160246,0.8789516094328542,0.005437396131281728,0.7597978070726439,0.07831159397752074,0.711870358722698,0.013137179405187566,0.0,0.8408270567914089,0.002359601784052289,0.23634439193218845,0.6789946086865808,2.491159875524768e-05,1,0,0
0.20071473669338621,0.18031140130587647,0.21470144649843786,0.0590542857537536,0.016464975564347173,0.06580078791216823,0.5948325029630664,0.034801650506405116,0.06311609662940938,0.061374617421765906,0.06547401329568384,0.038028358857061115,0.045506367718568974,0.23819922098603172,0.3135463745749796,0.115002491408238,0.05911362250390347,0.06394296693594399,0.027038609014558027,0.03849725061571987,0.1801387394386348,0.34264991468667905,0.07392324541787891,0.06708525012465022,0.044955563938873185,0.049209095183975635,0.2147619228595934,0.3339414281013072,0.049219090447866036,0.02535229742442907,0.012263978164153921,0.04428876838624862,0.6172345938017113,0.012705458597565496,0.006612217620443159,0.09664567564631486,0.35968059750172415,0.026216488443365656,0.0010004483497580248,0.8482445973529604,0.003472410783260687,0.060173729400995586,0.6840805126006562,0.0012033830082374768,1,0,0
0.1078448101695231,0.16599698643897542,0.1616381043783955,0.7005987858888868,0.31847800791249703,0.6818425357035156,0.31167853557913705,0.3901170694118296,0.02532224252948711,0.03649094994404351,0.03353899306048821,0.10102231129152753,0.06449533859718648,0.9351013841605891,0.1557098336414501,0.8607700938527195,0.052472276396999015,0.048000469822370655,0.14984802869851563,0.09413571547265523,0.918442740199842,0.16365338000986607,0.7815988011264232,0.04299581394040341,0.13956925682658633,0.08693411303403797,0.9756802879906044,0.16596539984033998,0.44592912721012035,0.5733767117690848,0.33675424450489255,0.6258505918208225,0.39547129106933465,0.37794017834129506,0.18641955181738237,0.8454060790525739,0.16721350805184584,0.5512967977410757,0.4491758206195794,0.6553559800133071,0.26793044621812495,0.07959220268983501,0.5849540354158639,0.15213627870728005,0,1,2
0.1719135612998197,0.17855349070818688,0.20419578023085844,0.35747469249379915,0.18239469397253893,0.4115061956812981,0.4499589875061392,0.20627915211872902,0.04981265562630531,0.053992229537747745,0.05597284403086014,0.08521329513708345,0.06908686930067516,0.7681680704011843,0.2165506355638612,0.6082138700595754,0.05827991819861535,0.06093616528181342,0.0881955006972869,0.07200890807866639,0.6142041902787937,0.24863648025505455,0.43238045992941326,0.06192449871342379,0.10227195331636954,0.07957228440370871,0.7239006213809839,0.23884015766829655,0.2790513145495996,0.2181670080308297,0.14419075851802796,0.26300018603195435,0.553118887311372,0.13299450623582335,0.09166221133904906,0.4293614171896101,0.29006110220759995,0.22967955937998066,0.15208577279106728,0.8312592025943749,0.08404697584969863,0.0006025630304927225,0.6727327576720366,0.04251320665759333,1,0,1
0.14965541349678435,0.1977649422400804,0.21003226149062476,0.5600350931248212,0.3666262043286014,0.5320802128544104,0.49217825779333724,0.2815445792930307,0.040506238296091554,0.05235829272429921,0.05181855553810363,0.10839470882020513,0.09200367788063112,0.8876906210389683,0.2406443620304256,0.7574153138988728,0.06766607321496984,0.0669677615574272,0.14220847652773638,0.11906678551196978,0.8072668260664767,0.27713185986512456,0.6291612240612912,0.06476772360094644,0.146970099124915,0.11902455757520519,0.9176411929217803,0.2660161268532795,0.38877415830442574,0.41059304431686783,0.3075348782830434,0.42634022089273205,0.5904888333011927,0.23537567892648298,0.22534301602284668,0.7119059415782898,0.3262861710972311,0.427810881044243,0.2651898275655913,0.867937222280565,0.14960801808511495,0.002925820547087102,0.6896954514861764,0.07922054902542087,1,0,1
0.403726708233077,0.3739326971371171,0.3988667489159819,0.337497405275602,0.16389341400977425,0.09421181528460454,0.4436687764720297,0.02142144405252472,0.1972524505218809,0.18979696517212086,0.19407200083550186,0.19287252424476606,0.1472383477161629,0.3598436681360322,0.20197989868942023,0.12112045525071455,0.1819610715269785,0.18691080603351692,0.17672050152985067,0.13553827765131846,0.26576597612565156,0.23606179717325954,0.07569648885414575,0.18894239399286086,0.19276983876628748,0.1440516082937316,0.31660290228132615,0.22611447141414912,0.049708853271699285,0.201885581698196,0.1304375658376206,0.06867804283725165,0.5489150661311203,0.013463385278936769,0.0805195289572268,0.1305876270114969,0.2862378799593771,0.02316076396654222,0.0037309127520901847,0.8384700540334771,0.0036798980942472307,0.0013151093809029325,0.6763190081260722,0.00045402813350938317,1,0,0
0.10618565924383813,0.1554495228528378,0.14249930958074497,0.7272093687220601,0.37118920176867576,0.7259205287595139,0.35538637690010033,0.3974112889256519,0.024781562479207146,0.03443400940228293,0.030049808538594094,0.10344095809680345,0.07094870703571744,0.979235265069207,0.17600214350136692,0.8692307331806727,0.04779368567118756,0.041588462694797414,0.14715840967717037,0.09926109314608766,0.9396624577211968,0.19317612175483112,0.7657785976004882,0.03551712022939789,0.12934692289238736,0.0862166296499668,0.9597928449648384,0.19416101819212775,0.41694971747019216,0.606891965438254,0.381412255892559,0.6826278538595393,0.44066937720466276,0.39499827443206925,0.2291781259203272,0.9652857312987884,0.19754803364067422,0.6078090876615485,0.5125070388096662,0.6998385741706027,0.2913410683257952,0.04028338189546271,0.6102820399122085,0.1578803248440087,0,1,2
0.009189143588409068,0.03691612255148166,0.017477017262166647,0.8030146562670794,0.15307191063532694,0.9946078691818292,0.0,0.9384964041151809,0.0013800816022029238,0.0036988800630593155,0.0019716242470998336,0.034482992176661065,0.007690669301046497,0.7226658298113293,0.12288855852963668,1.0,0.007761812422788875,0.004417280267275771,0.06581754585552908,0.018301919793682488,0.7546507830124661,0.10509345562519443,1.0,0.002443026607162656,0.037815354828935936,0.009843791592144484,0.6240398385212571,0.15266701053364568,0.408374614492318,0.7070752733635283,0.2622481596894958,1.0000000000000002,0.0,0.9999999999999999,0.07419517424175334,0.9225303261839454,0.0,0.9835380556206645,0.988852541114169,0.0,0.9504574930789429,0.744212833074323,0.0,0.8807621455884985,0,1,2
0.09163618189552378,0.14421145153189352,0.1251600965048558,0.6809828552753016,0.302129392599488,0.740949579670212,0.30634546501366755,0.4346135408377627,0.020242482136684774,0.029552223204724115,0.024706469636020162,0.08647938995749352,0.054908875427963855,0.9341287229181521,0.15933990606876108,0.8774864366056109,0.04300952114519456,0.03579503662388504,0.13028048581963095,0.08129604980524158,0.9224732001362931,0.16800790269699709,0.8019533275929571,0.02929539681411963,0.10931348897335355,0.06778675829916093,0.9113437676848898,0.17628628203218072,0.4189722825793844,0.5492209894989516,0.31888587576241,0.6676058025979187,0.3928944390094087,0.4129898150450017,0.17384471775945762,0.8942065774470249,0.16605580240761017,0.598485045896299,0.5350552571658164,0.6312971075948071,0.3252785857385287,0.08529594717548336,0.5708467481300155,0.1888320763073975,0,1,2
0.105037016295287,0.16007031642390762,0.1576255235123061,0.6806731298920737,0.30759832441238066,0.6809280316173787,0.3137117059994949,0.39537760524249965,0.024410011719867716,0.03490710733979506,0.03231284615501095,0.09621503013128607,0.06171112998699804,0.9230275312130625,0.15763343745684605,0.8595448346991402,0.04982089708465691,0.04590409151516493,0.14164386173856816,0.08936163520586377,0.9006696878700841,0.16689078813547636,0.7751227372391027,0.04137471441393879,0.13320823045727903,0.08328869366680444,0.9606310638144535,0.16843772449951028,0.44415421568699304,0.5488433262358292,0.3221540000725762,0.613520772520067,0.4009268511046723,0.37559262474715854,0.17801504445373495,0.8312898844163404,0.17119483851083245,0.5492400482213248,0.4479060727288272,0.6581017618966023,0.27113192843924366,0.07746968031412088,0.5849647435589918,0.15626814050596063,0,1,2
0.2432570511042734,0.23812154696132598,0.3270050734051087,0.24117281109173683,0.32035915755178024,0.09928356435464755,0.7979335325211102,0.08859805313799335,0.08536986071994315,0.0875411077312897,0.10797140991542592,0.09298387410051587,0.12775235777697086,0.31244588847732846,0.4847237383665467,0.33472147520706974,0.08935442398536413,0.11127676453429709,0.08830991993237663,0.12735744363304538,0.23858062055871931,0.5178473262206069,0.22434013732112282,0.13432778588822833,0.1297400431566124,0.16379135232796443,0.3047098742729872,0.5543640547330198,0.17341331758477288,0.13017593323795532,0.15613889537287984,0.06616980629934266,0.7668971941083194,0.0474307917647413,0.1878873368491749,0.15373196105687809,0.5914792332752097,0.12569779993650285,0.00440080279362943,0.881181044211449,0.008321645300200953,0.3888959728505846,0.7231088421304959,0.007830932165350211,1,0,0
