BLUE,GREEN,RED,NIR,SWIR,NDVI,NDBI,REI
1323.0,1431.0,1708.0,1933.0,2216.25,0.06179620983246361,0.06826534915948665,0.00023834716788861919
878.5,1195.0,1131.0,2960.0,3011.375,0.44707895380102664,0.008603546084444538,0.0007995559516309942
1127.3334,1169.0,1487.0,1705.0,2476.25,0.06829573934837092,0.18445440956651718,0.00030027241064505006
751.25,914.0,1963.0,2273.0,2390.5,0.07318224740321058,0.025195668489332048,0.0008899829328556346
392.0,538.0,397.75,2614.0,1765.25,0.7358678509172408,-0.19381172575212652,0.0021629472151324537
417.66666,588.0,406.5,2836.0,1951.0,0.7492675404780262,-0.18487570503446835,0.0020367679806956177
1524.6666,1603.5,1636.0,1687.0,1672.4,0.01534757749021968,-0.004346014169196853,6.307150055065464e-05
359.0,557.0,382.5,3118.0,2052.0,0.7814597914583631,-0.20618955512572534,0.0024579502530111897
1172.0,1160.5,1436.6666,1682.0,2322.5,0.07866611968076356,0.15994506180546886,0.0002584914439332058
1176.0,1220.0,1349.6,1749.0,2409.0,0.12889692119021498,0.15873015873015872,0.0002783481567085549
1286.5,1398.0,1451.0,1801.3334,2407.0,0.10771755441800647,0.14392077395769073,0.00022198589219616288
1199.3334,1279.3334,1488.0,1630.0,2486.25,0.045542014111610005,0.20801700576981477,0.00022011604279011966
791.0,1064.0,901.3333,3129.3333,2740.0,0.5527621659404924,-0.0663334794771324,0.0009434728590123448
1066.0,1178.0,1432.0,1623.3334,1864.2,0.06262275665235092,0.06906503031626882,0.00032176805592734376
969.0,1147.3334,1092.0,2298.0,2167.5,0.35575221238938054,-0.029224051058112193,0.0005962154450755027
1572.0,1655.0,1750.0,1876.0,2564.0,0.03474903474903475,0.15495495495495495,0.00010301774209508267
962.0,1162.0,1099.3334,2374.0,2185.0,0.36698653806167875,-0.04145645974994516,0.0006176290219153324
1865.0,2261.0,2203.0,2576.0,2568.0,0.07804980121364302,-0.0015552099533437014,0.00014791496075572687
1443.0,1650.8,1783.0,1835.0,1806.25,0.014372581536760642,-0.00789564023343632,0.00014793904307592443
350.5,517.75,334.25,3076.3333,1916.5,0.8039924724899696,-0.23229962434355653,0.0025208126923209205
708.25,1064.5,861.5,3324.0,2704.6667,0.588340700035838,-0.10273138835159021,0.0011095218886410323
1214.5,1286.5,1351.6666,1446.0,1802.0,0.03371859963585367,0.10960591133004927,0.00013171272629412733
591.25,678.5,1746.6666,2353.75,3083.0,0.14805407821244307,0.134133443693383,0.0012643395495947275
734.25,1084.3334,913.0,3404.6667,2724.5,0.5770863925184406,-0.11097213263917267,0.0010667665739726782
1601.2,1722.0,1714.0,2141.0,2055.0,0.11076523994811932,-0.020495710200190656,0.00015736186190974796
1236.4,1369.3334,1641.0,1833.5,2825.5,0.05540365520218737,0.2129212277312728,0.0002631819165329416
739.0,1092.0,954.0,3371.6667,2711.0,0.5589119244901601,-0.10861464758540859,0.0010551629266032443
1000.3333,1017.8333,1030.5,1159.3334,1447.3334,0.05883251209886559,0.1104859278523822,0.00013696524868775644
1135.8,1217.0,1380.0,1535.0,2389.6667,0.05317324185248713,0.21776796995270967,0.00022876948150932845
1146.0,1146.0,1380.0,1607.5,2340.0,0.07615062761506276,0.18556048131728942,0.000250297957617478
1031.2,1122.6666,1154.6666,1524.8,1976.0,0.1381369709926595,0.12888482632541134,0.0003136161456301224
1620.0,1698.0,1779.5,1940.0,2794.0,0.0431509611506923,0.180397127165188,0.0001017572199927498
818.5,1073.3334,1014.8,3145.3333,2740.0,0.5121310175325392,-0.06887176636198324,0.0009027128813045155
1350.0,1466.6666,1764.0,1865.3334,2595.5,0.027920664439370597,0.1636838981702388,0.0002044920719973718
391.0,578.0,389.33334,3024.0,1926.0,0.7718749965393066,-0.22181818181818183,0.0022211761688802505
1143.0,1222.0,1368.0,1494.0,2361.0,0.0440251572327044,0.22490272373540857,0.0002053669222343921
1063.5,1064.5,1509.0,1579.25,1960.5,0.0227475107261394,0.10770534642276997,0.00030679104964252446
1112.5,1122.6666,1126.0,1331.3334,1691.75,0.08355943886165385,0.11922152065007535,0.0001476170625776294
374.0,531.0,356.0,3060.0,1933.0,0.7915690866510539,-0.2257160024033647,0.002340740740740741
1359.6,1511.0,1537.5,2004.0,2228.5,0.13172384582803898,0.05304193738924985,0.00023633462165775757
750.0,832.2,1811.3334,2281.3333,2896.6667,0.11483952504610254,0.11883611432985718,0.0008938014397177205
644.25,1013.75,771.5,3213.0,2567.5,0.6127494039402686,-0.11166854078366924,0.0012390336478127347
1058.0,1212.6666,1392.0,1662.0,2188.3333,0.08840864440078586,0.13669811390094458,0.0003431705091536756
701.3333,1060.0,952.5,3385.3333,2998.0,0.5608406620881442,-0.06067884626986339,0.0011288541086676598
706.0,1060.0,867.0,3212.0,2741.0,0.5748958077960284,-0.07911977154375945,0.00110353501103535
1754.0,1855.5,2042.6666,2199.5,2992.75,0.036970118052412175,0.1527757715826472,0.00011541084512214315
1160.0,1179.3334,1282.0,1609.0,2123.75,0.11310965063991699,0.13790101131873284,0.0002403577208092507
3419.0,3522.0,3605.3333,3629.5,5298.5,0.003340325754292116,0.18693996415770608,1.6958178151904994e-05
1261.0,1305.0,1523.3334,1734.3334,2546.0,0.06477028282941644,0.1896269575636328,0.00021625950672370543
1429.0,1673.0,1718.0,2222.5,2174.5,0.1280294378885928,-0.010916534000454855,0.0002496715882542654
891.8333,1041.5,980.5,2069.0,1968.5,0.35694376127233973,-0.024891640866873066,0.0006372459701338345
1063.0,1158.0,1299.3334,1629.0,2339.25,0.11257823306594802,0.17898317898317898,0.0003265530308275292
1286.0,1334.0,1374.0,1626.0,2736.5,0.084,0.25455587392550144,0.00016247248719573442
1224.0,1284.5,1754.0,2004.6666,2538.25,0.06669029916087796,0.11745392816588354,0.0003178976779195389
1584.0,1706.0,1750.0,1880.0,1839.0,0.03581267217630854,-0.011024468943264318,9.933552587421975e-05
907.0,944.75,1178.0,1303.5,2287.0,0.05057424944589966,0.2739172817156385,0.00033500115750715204
861.75,1141.6,1112.6666,2674.25,2724.5,0.4123627649998946,0.00930771011808289,0.0007855811297127994
1246.25,1321.0,1471.5,1782.0,2495.25,0.0954356846473029,0.16675433982114676,0.0002410465763175057
1271.0,1348.6666,1418.0,1645.8334,2312.55,0.07436220259234722,0.1684315369754229,0.00017904627887120877
1063.6,1210.0,1179.0,1957.3334,2042.0,0.2481666649342828,0.021170178010165398,0.0004289006649781204
3727.3333,4054.0,4044.5,3953.6,5132.6665,-0.01136519923481828,0.12976358331554555,1.5350169839355196e-05
927.25,1071.1428,1018.0,1782.0,1981.5,0.27285714285714285,0.05300916699880431,0.0005167333024411756
1038.3334,1100.6666,1291.0,1650.75,2476.75,0.1222911532251211,0.20012113870381587,0.0003569527762716446
1517.0,1728.5,1765.0,1806.1666,1791.0,0.011527493564707962,-0.00421626287756592,0.00010546747534643192
1161.0,1213.0,1501.5,1800.0,2548.25,0.09041344843253067,0.17208072212959236,0.0003055077452667814
377.66666,525.0,352.0,3175.0,1956.5,0.8003969379075702,-0.23745493520413136,0.002326716249236576
1478.0,1512.0,1754.0,1900.0,2613.0,0.039956212370005476,0.157988034566807,0.00015017259172271449
1604.0,1754.0,1852.0,1920.5,2117.2,0.018157720344599074,0.04871585308467688,0.00010267964680148033
1428.6666,1576.0,1638.0,1737.0,1877.6666,0.029333333333333333,0.03891551159932703,0.000124161223122439
375.0,525.5,367.0,2810.0,1827.0,0.7689644318539502,-0.21199051110631875,0.0023046490497463466
949.0,1229.0,1188.0,2774.0,2958.1428,0.40030287733467945,0.03212460094329822,0.0006925207756232687
710.5,1050.25,820.0,3282.0,2590.25,0.6001950268161872,-0.11779982119289881,0.0011012173558535817
743.25,1052.5,911.75,3246.0,2691.5,0.5614214418856353,-0.09338947368421052,0.0010359769942945205
1230.0,1279.0,1303.0,1363.0,1799.25,0.02250562640660165,0.13795556961024588,7.926796924402793e-05
1184.5,1258.0,1284.3334,1395.0,1676.0,0.04130378100761929,0.09150113969391079,0.000127284738378465
968.6667,1095.0,1041.0,1820.75,1981.5,0.2724731370664803,0.04227759879019002,0.0004826243764884204
890.0,1027.0,952.0,2168.0,1987.0,0.38974358974358975,-0.04356197352587244,0.0006615975250661597
979.0,1121.0,1491.0,1727.0,2346.0,0.07333747669359851,0.15197643014976675,0.0004419602235798778
946.0,1098.0,1080.0,2134.0,2166.5,0.327940261356565,0.007557260783629811,0.0005878574772205228
1820.0,1946.6666,1996.0,2215.2,2182.0,0.05205167173252276,-0.0075502592558900706,9.797021189925564e-05
1317.3334,1448.6666,1478.0,1526.0,1769.2,0.015978695073235686,0.07380432143724207,0.00010372254182354242
853.25,1087.6,2190.8333,2508.0,2645.0,0.06749903215336459,0.026586454492528624,0.0007723601711864731
728.8,1095.6,857.25,3482.6667,2720.75,0.6049463345690483,-0.12282210543747614,0.001083495575384529
1316.0,1413.5,1422.3334,1619.0,1790.0,0.06466459744268747,0.05016133763567029,0.0001421052113217051
329.75,501.5,313.33334,2681.0,1862.75,0.7907157925176092,-0.18008253094910592,0.002651564169121584
925.25,1059.3334,1001.0,2103.4285,2103.0,0.35511479810213054,-0.00010186789101490385,0.0006047210943207622
1552.3334,1734.0,1822.0,1941.0,2032.8,0.031623704491097526,0.023101313604106888,0.0001289101177833085
1368.0,1368.0,1588.5,1737.5,2312.0,0.04479855682501503,0.14186936658846772,0.00015534103031672542
1227.0,1386.0,1380.0,1724.6666,1812.5,0.1110156562382576,0.024831569991642457,0.00023498220520537248
382.25,617.25,367.25,2964.6667,1878.1428,0.7795563136377329,-0.22435817473307593,0.0022728369581502938
1327.0,1440.5,1423.6666,2138.6667,2228.5,0.2007111743305996,0.020570155931991282,0.0002857831022556566
379.5,548.0,353.0,3021.0,1926.2,0.7907528156490812,-0.22129689521345408,0.002297974624409684
1442.0,1625.0,1692.0,2005.4,2105.0,0.08476226537566942,0.024231218372907728,0.00019469262513044304
1128.6666,1160.0,1333.3334,1532.0,1950.25,0.06933454934075037,0.12010912484744059,0.00023305323385509847
377.5,509.0,374.5,2724.0,1754.6,0.7582701307084073,-0.21645156968695575,0.0022758706308424357
1842.4,2090.0,2186.0,2564.0,2163.8,0.07957894736842105,-0.08464825077202923,0.00015267183324850622
677.75,1045.3334,819.0,3268.0,2629.3333,0.599217029606068,-0.10829754187371438,0.0011677497740239073
953.6667,985.3333,1080.0,1124.0,1850.0,0.019963702359346643,0.2441156691324815,0.00015873820868637592
730.25,1091.0,970.5,3203.0,3036.1667,0.5349227267281658,-0.026739676630214062,0.0010557410120319891
1369.5,1422.0,1543.1428,1830.0,2728.0,0.08504152270102526,0.1970162351908732,0.000183611342037428
1604.0,1652.5,1684.0,1833.0,1962.4,0.04236565254478249,0.0340939031459135,7.783913132889073e-05
596.0,690.5,1732.0,2326.0,3083.3333,0.14637752587481517,0.14000492445159549,0.0012458394004991999
1044.0,1154.0,1324.0,1462.0,2177.25,0.04953338119167265,0.1965377481623961,0.00027359781121751026
724.6667,1077.6666,849.0,3434.0,2616.0,0.6035489143123979,-0.13520661157024794,0.001087238818098861
746.6667,1092.0,879.0,3479.3333,2700.6,0.5966347961501705,-0.12600998460614452,0.001050467394340203
1584.0,1666.3334,1840.8,2071.3333,2854.6667,0.05892777222084939,0.15902017864393025,0.00014843859480094472
1320.0,1496.0,1550.0,1826.0,1852.0,0.08175355450236967,0.0070690592713431215,0.00020977171365249036
694.0,996.0,812.5,3337.0,2767.6,0.6083865525966984,-0.09327392458146316,0.001139609738640014
1247.6666,1353.0,1572.0,1761.0,2595.0,0.05670567056705671,0.19146005509641872,0.0002334498888113326
837.0,906.0,1092.6666,1317.5,1607.5,0.09328541852666948,0.09914529914529914,0.00043520988347606345
1477.3334,1556.5,1566.0,1654.6666,1846.5,0.02753051185118013,0.05479128014073937,7.249485096891748e-05
908.0,1106.5,998.0,2138.0,2151.5,0.3635204081632653,0.0031472199557057933,0.0006328977144674242
1634.6666,1769.3334,1839.1333,1897.0,2117.2,0.015488392772281449,0.05485526381346217,8.454568974240157e-05
757.5,1070.0,904.0,3247.0,2752.0,0.5644423030595037,-0.08251375229204867,0.0010108210022577507
1172.0,1284.0,1521.0,1723.0,2575.0,0.06226880394574599,0.19823173569101907,0.00027262665140749076
1967.5,2044.0,2082.75,2144.0,2601.0,0.014491039214526527,0.09631190727081138,4.1820046326659817e-05
1285.0,1272.0,1336.5,1543.0,2375.3333,0.07171383920819586,0.21242024000357496,0.0001300207932477884
685.8333,1016.5,906.8,3440.0,2868.3333,0.5827735345541547,-0.09062087762547362,0.001165682931580578
1251.3334,1328.0,1349.0,1450.6666,1833.75,0.0363138239388933,0.11663666539744075,0.00010972158263784662
1250.6666,1294.0,1348.0,1718.6666,2406.0,0.1208695461058597,0.1666397473192136,0.00021755323843994782
3703.0,3860.6667,3886.0,3882.0,5229.75,-0.0005149330587023687,0.14791340851098855,1.2448772258961169e-05
1306.0,1368.6666,1573.0,1690.4,2389.0,0.03597475026046457,0.17125067411874292,0.00017398760397162468
1393.8334,1414.6666,1477.5,1732.0,2235.5,0.07929584047359402,0.12690611216131065,0.0001399782259658283
817.0,888.5,858.6667,1190.0,1685.0,0.16173118838706171,0.17217391304347826,0.00038318505886462164
393.25,607.6667,428.0,2881.0,1961.3334,0.7413115744938048,-0.18992219742655475,0.002190240345367293
395.0,570.0,379.0,3019.0,2084.6667,0.7769276044732195,-0.183070986982751,0.0021948534701101774
1616.3334,1662.25,1780.0,2196.0,2720.0,0.10462776659959759,0.10659072416598861,0.00016320985771910767
1059.0,1159.0,1285.3334,1510.0,2038.6666,0.08037202288642922,0.14897612528604406,0.00028176933649881294
1604.0,1782.0,1803.75,1887.5,1943.25,0.022688791059939047,0.01455328591006983,9.3581729281426e-05
716.0,1082.0,852.0,3378.0,2616.0,0.5971631205673759,-0.12712712712712712,0.0010990798612401354
773.5,1075.3334,933.0,3156.0,2667.0,0.5436537050623624,-0.08397733127253992,0.0009747079149146471
1148.25,1172.8,1419.3334,1533.0,1716.25,0.03850059752736599,0.056397630222359,0.00021838457566344426
378.75,517.5,392.5,2943.0,1991.0,0.7646529755658822,-0.19294689906769355,0.002294416829570933
1862.6666,2013.5,2032.7,2232.6667,2189.25,0.04688147914691605,-0.009818525075336725,8.892210285607843e-05
657.0,998.0,771.0,3508.8,2555.0,0.639702789849993,-0.1572941060061348,0.0012351922461216057
1082.4,1126.5,1439.0,1636.0,2456.5,0.06406504065040651,0.20048869883934026,0.00031233737130188257
1641.0,1760.0,1720.0,2106.0,2036.0,0.10088865656037638,-0.016900048285852245,0.0001344687702787581
1174.6666,1271.5,1266.0,1400.0,1764.5,0.05026256564141035,0.11518407331331965,0.0001369031225106068
1635.3334,1795.0,1897.0,1958.0,2187.5,0.01582360570687419,0.05536123507417682,0.00010070928909859572
1096.0,1158.0,1172.0,1288.6666,1414.0,0.04741259949641289,0.046373977463590954,0.00013628850679667172
1251.5,1288.0,1306.0,1432.5,1799.25,0.04619317144422129,0.11348340682292875,0.00010088026390499978
899.8,1093.0,1005.5,2103.5,2143.0,0.3531682212930203,0.00930177793476981,0.000635253939028288
1909.0,1948.0,2117.0,2245.0,2816.8333,0.029344337459880788,0.11296960332534059,7.835912265768025e-05
743.0,1095.2,899.0,3473.0,2634.0,0.5887465690759378,-0.13738333060422467,0.0010565375291418594
1015.5,1045.0,1316.8,1588.0,2548.25,0.09336270999724594,0.23215472952553642,0.0003546644100304671
1190.0,1304.0,1504.8334,1789.3334,2482.0,0.08636478274263465,0.16216636238229498,0.0002812324633287954
1302.0,1376.5,1632.25,1827.3334,2626.4167,0.056389275078612064,0.17941808185421096,0.0002206341863824944
358.0,548.0,351.16666,3068.5,1961.3334,0.7946193621105749,-0.22011993478750214,0.002460530968149264
1239.0,1330.0,1507.0,1687.0,2556.75,0.056355666875391355,0.20494845360824743,0.00021416142417347075
1017.5,1097.5,1321.3334,1544.0,2278.0,0.07771053797788419,0.19204604918890633,0.0003348035437667402
1205.3334,1349.3334,1433.6,1684.0,1958.0,0.0803181934821658,0.07523338824821527,0.00023562625740780163
1134.6666,1208.0,1199.0,1333.0,1584.25,0.05292259083728278,0.08612563201645385,0.00013101313960602778
1302.5,1492.6666,1636.5,1882.5,2357.5,0.06990622335890878,0.11202830188679246,0.00023636434953193237
935.25,1097.0,1063.5,1857.6666,1959.0,0.2718662468617846,0.026550236271619843,0.0005303560245402465
1637.3334,1977.0,1971.3334,2468.6667,2419.0,0.11201200198171171,-0.010161638067505753,0.0002055466641937538
947.0,1092.0,1049.2,1911.5,2053.0,0.29124869118789476,0.035691764409131035,0.0005322548068486211
381.0,572.25,378.5,3049.0,2006.625,0.7791393143690737,-0.20618123377426134,0.0022906832383461063
1078.5,1124.0,1139.0,1225.0,1541.75,0.03637901861252115,0.11448450347881088,0.00011078447126882248
1483.0,1600.0,1594.0,1881.0,1911.5,0.08258992805755395,0.008042188529993407,0.00014258057952198965
3177.0,3348.0,3399.0,3306.8,4394.5,-0.013749291657967701,0.14123589523846622,1.2351305694777898e-05
3503.5,3723.3333,3806.5,3762.0,5310.3335,-0.005879632688115214,0.1706654081885327,1.960720510554934e-05
1522.1666,1626.0,1785.5,1903.0,2564.0,0.03185576792734174,0.1479740317886725,0.00013138592222926637
944.75,1016.0,1008.5,1202.6666,1509.125,0.0878118365210473,0.11300956902440437,0.00022675542964434466
1388.5,1536.0,1627.5,2377.0,2274.0,0.18716444000499438,-0.022145775102128576,0.00029928774965435066
1514.5,1480.0,1573.0,1984.5,2274.3333,0.11567111735769502,0.0680546242558965,0.0001562754700961485
1351.3334,1426.0,1653.3334,1783.5,2548.0,0.037873991797216594,0.176497749047674,0.00017918197174504835
1173.5,1129.0,1207.0,1460.8,2392.3333,0.09513456780868129,0.24175994637922335,0.0001674525805532591
788.5,1091.0,981.5,3196.0,2988.0,0.5301017354877319,-0.03363518758085381,0.0009541296474931853
1298.0,1393.0,1383.0,1562.6666,1825.3334,0.06099352859553081,0.07752857142857142,0.0001303838069638947
361.5,529.0,331.6,3178.0,1907.3334,0.8110325963072715,-0.24986888765247922,0.002444825416115102
1410.0,1462.0,1479.0,1518.0,1800.3334,0.013013013013013013,0.08508289130923372,5.042256914194794e-05
1506.0,1634.6666,1730.0,1850.0,1945.3334,0.0335195530726257,0.025118583785023994,0.00012338815258523288
934.0,1094.3334,999.3,1881.0,1954.4,0.30611394646391,0.019137508473692468,0.0005384551964906594
1047.3334,1109.3334,1347.5,2077.3333,2583.5,0.2131003865210023,0.10860004368746683,0.00047296780243113204
742.8,1062.0,995.0,3244.0,2708.6667,0.530549657938193,-0.08993167717587813,0.001036600467688668
1175.0,1180.3334,1367.0,1525.4,2332.8333,0.05476420965288345,0.20927539555474775,0.00019533183668117836
1125.0,1266.0,1349.3334,1639.0,1958.0,0.09693249086597902,0.08868501529051988,0.00027851319469806245
764.0,1079.0,921.0,3310.0,3023.0,0.5646419286220752,-0.045318174640770564,0.0010054696601702112
1064.0,1078.0,1235.0,1336.6666,2084.0,0.03953335164052759,0.2184759543651521,0.00019153989224075888
1252.0,1308.0,1410.0,1752.0,2470.0,0.10815939278937381,0.17006158218853623,0.000227763868997511
745.0,1074.6666,867.5,3412.0,2707.5,0.5945788059352728,-0.1151237846229267,0.0010477922110576454
385.5,562.5,412.0,2776.0,1961.0,0.7415307402760352,-0.17204982056153684,0.0022280236065182622
796.5,1109.75,920.3333,3247.625,2822.0,0.558376915623172,-0.07012377206170069,0.000946387274327188
854.0,998.0,915.3333,2198.0,1944.0,0.41199144980718894,-0.061323032351521006,0.0007151637054419488
3697.3333,3945.0,3948.0,3867.5,5679.75,-0.010300044782803403,0.18981905784388176,1.189702040527753e-05
397.0,606.5,388.0,2981.3333,1969.0,0.7696873740570574,-0.20449800824522255,0.0021779851815775576
1176.0,1257.3334,1299.0,1346.5,1687.3334,0.017955017955017954,0.11234413860695185,0.00010758248279547875
1593.0,1655.75,1716.0,1910.5,2752.5,0.05363297945677651,0.18057044820930732,0.00010425775538142412
1784.0,1944.5,2007.3334,2104.5,2149.375,0.023630967149593177,0.010549205136493198,8.531804263639407e-05
758.2,1095.6,988.0,3379.0,2728.0,0.5475154568353561,-0.1065989847715736,0.0010216202410537282
1942.0,2091.2,2146.0,2269.0,2172.75,0.027859569648924123,-0.021669387065908707,7.4172079678506e-05
1392.1666,1399.0,1492.0,1883.3334,2125.5,0.115939183963279,0.060408247446750975,0.00018719693807023227
1642.0,1767.0,1850.0,1938.6666,2151.0,0.02340311496398232,0.051919488987195186,9.313822621722487e-05
701.0,1054.8334,831.5,3312.3333,2636.3333,0.5986807673947694,-0.11363891195381501,0.0011230294987820235
1306.5,1356.0,1956.0,2282.6667,2538.25,0.077068267717299,0.053015498069070514,0.00032706930465365266
1917.0,2370.0,2264.0,2617.0,2415.0,0.07232124564638394,-0.04014308426073132,0.0001394587327663871
411.0,571.5,426.33334,2667.0,1978.0,0.7243534445595831,-0.14833153928955867,0.0020531414155754804
1664.4,1679.3334,1912.375,2108.5,2952.75,0.048776696614542855,0.1668066189182514,0.00012647031710901326
748.5,1050.0,946.6667,3288.0,2897.0,0.552896713217123,-0.06321746160064673,0.0010304923476965179
358.91666,501.0,344.375,2938.5,1928.0,0.7901991394737844,-0.20764409740059592,0.002439056823985118
723.0,1054.0,935.0,3427.0,3135.3333,0.571297569922054,-0.04444557852616236,0.0010898181003309757
811.2,855.0,1447.5,1420.0,2145.6667,-0.00959023539668701,0.20351501165265956,0.0005278655434205826
1429.3334,1572.3334,1660.0,1702.0,1870.0,0.012492563950029744,0.04703247480403135,0.00011200440594703865
1623.0,1738.6666,2030.0,2152.6667,2810.0,0.029327390585532485,0.13245566138866424,0.00015150949555396012
730.0,1042.0,951.5,3215.2,2932.4285,0.5432836537307701,-0.04599684252228316,0.0010573918892102458
1018.0,1115.0,1287.0,1564.6666,2246.4,0.09736993798643924,0.17888257318830378,0.00034286767645590877
871.0,902.0,946.0,1218.0,2025.2,0.1256931608133087,0.24888998519980268,0.00032671246290354167
968.4,1069.7,1043.0,1781.3334,1988.6666,0.26141864129780146,0.05499554376657826,0.00047076779017415335
731.0,1036.0,862.0,3432.0,2625.0,0.5985095482068001,-0.133234274393264,0.0010751429808806858
1097.0,1213.5,1247.0,1475.0,1928.6666,0.08376193975018369,0.13328761401013836,0.0002333981661572659
1384.6666,1585.3334,1680.5,1766.0,2347.5,0.02480777600464239,0.14136380211498722,0.0001558315525368396
1132.6666,1188.0,1219.5,1340.0,1542.5,0.04707950771635085,0.07025151777970512,0.0001364831758388646
1742.0,1874.0,1877.5,2125.9,2207.8333,0.062047259829145246,0.018905939597159728,0.00010360432679087799
731.4,1092.0,935.0,3308.0,2677.8,0.5592740985152015,-0.10528250192121351,0.001063489400932615
1029.0,1043.5,1201.0,1448.0,2279.0,0.09324273310683277,0.22296753420982024,0.00028093654454755133
773.25,876.0,1830.5,2357.3333,2743.5,0.12580092431090792,0.07570659092113444,0.0008679122342885657
871.5,940.0,1281.0,1400.8,1976.75,0.04467148929823251,0.17052301224260188,0.0004330722190676142
1223.5,1270.6666,1336.4,1398.6666,1766.0,0.02276602697718583,0.11607333296973525,0.00010227707677958399
719.6,1063.4286,860.6667,3246.0,2666.3333,0.5808441430126288,-0.09804364378442605,0.0010800884933808669
1065.0,1080.5,1101.0,1237.2,1433.0,0.0582499358480883,0.07332784061119016,0.00013056778333208987
965.25,1203.0,1257.0,2693.75,2817.7917,0.36366512687464403,0.02250580812987412,0.0006640833465901075
1027.3334,1032.0,1189.6,1416.0,2020.75,0.08688977586736264,0.1759656652360515,0.0002669193300022081
1144.0,1223.0,1480.5,1947.0,2742.2083,0.1361050328227571,0.16958263509002144,0.00036020033059482395
378.0,560.0,381.66666,3206.0,2084.6667,0.7872340458742619,-0.2119455568803833,0.0023274302635065847
739.0,1092.0,873.0,3305.0,2704.6667,0.582096696984203,-0.09989460813192848,0.001049188371427403
1287.0,1378.6666,1517.25,1663.75,2586.6667,0.04605469977994341,0.2171355810831442,0.0001758123299625276
388.0,595.0,404.0,2832.5,1961.3334,0.7503475977135795,-0.18172650722488606,0.002218556644892532
937.4,946.0,999.5,1114.6666,1701.0,0.054473758122940745,0.20823964030400474,0.00016947042858192984
1252.6666,1364.6666,1398.4,1509.5,1701.5,0.03820626569001682,0.05979445655559016,0.0001357176490704063
712.0,1057.5,874.0,3312.5,2724.5,0.5824674549146065,-0.09739937054828557,0.0011010611553626717
1208.0,1254.5,1518.0,1633.5,2476.75,0.03664921465968586,0.20515783711453076,0.0002154537833912223
1441.5,1452.0,1516.6666,1710.5,2341.0,0.06006302866421584,0.15562137479945698,0.00010902180790782996
1177.3334,1223.0,1336.0,1397.6666,2214.6667,0.022558200769618363,0.22616963390393688,0.00013378522919716798
1578.0,1703.0,1782.0,1976.0,2825.3333,0.05162320383182544,0.17689530114478821,0.0001275598505690836
749.5,1079.0,970.0,3188.0,2956.0,0.5334295334295335,-0.037760416666666664,0.0010191867069799557
612.6667,737.5,1685.3334,2313.3333,3083.0,0.1570523244660526,0.1426277172316247,0.0011979768222970875
759.5,1112.0,896.0,3436.0,2711.5,0.5863342566943675,-0.1178527856852379,0.0010242709938241416
983.0,1145.6666,1114.0,2116.0,2136.2,0.31021671826625385,0.004750482103381737,0.0005441506447200578
946.5,1094.0,1019.5,1940.75,1984.0,0.31120682374799424,0.011019810178992293,0.0005406880687327785
369.0,528.0,371.33334,2822.5,1886.8,0.7674685555132942,-0.19869194997133333,0.0023493644219950687
354.0,565.0,375.0,3115.0,2023.0,0.7851002865329513,-0.2125340599455041,0.002496778423349083
1573.0,1627.0,1815.5,1907.3334,2708.0,0.024667609353671315,0.17347968837960875,0.00011136492346825202
953.0,1090.0,995.0,2022.3334,2020.3334,0.34047725717018873,-0.0004947229388283991,0.0005542580413626395
803.375,1096.0,973.5,3206.6667,2902.0,0.5342291014375098,-0.04987450043722311,0.0009317386272839735
886.3333,1059.5,996.0,2171.0,1985.25,0.371013577518156,-0.04469172932330827,0.0006668741194335086
835.3333,920.75,1301.0,1478.6666,1976.75,0.06391651430426945,0.14414568709312792,0.0005202192029177578
1029.0,1068.5,1253.5,1359.8334,2070.0,0.04068879998242857,0.20705571296844916,0.0002362035494408031
754.1667,1065.0,902.5,3427.3333,2902.5,0.5831248283854253,-0.082914237251714,0.0010328252685882751
1592.8,1543.3334,1525.6,1943.3334,2465.0,0.1204212799242557,0.11833646701948634,0.00011317441749779138
788.5,1091.0,981.5,3196.0,2988.0,0.5301017354877319,-0.03363518758085381,0.0009541296474931853
432.5,633.6667,444.6,2683.3333,2006.25,0.7157228384633394,-0.14438026935143677,0.0019349939418089042
1350.0,1396.0,1464.0,1482.6666,1943.25,0.006334819147846593,0.1344409259700017,6.623121859768066e-05
1143.25,1222.4,1360.5,1437.8334,2142.75,0.027635520485157338,0.1968719957758839,0.0001790518371738822
1270.8,1365.0,1429.0,1592.0,2290.5,0.0539556438265475,0.17990985189954925,0.0001586403475152141
1302.5,1446.0,1479.5,1595.7,1795.0,0.037786160249739874,0.058778423334414714,0.00014096188070072
943.0,1039.6666,1524.5,1718.6666,2346.0,0.05986944981488155,0.15433821804720713,0.00047809198150413994
381.66666,538.3333,363.6,3112.0,1926.5,0.7907699390033376,-0.23528828024213555,0.0022927434329459615
763.3333,1083.0,919.6667,3341.0,2946.375,0.5682991584392181,-0.06276466728960814,0.0010094097710343145
737.0,1111.0,946.0,3501.3333,2777.0,0.5745765220699783,-0.11537031651377919,0.001069795063095189
928.125,1200.0,1238.6666,2795.25,2943.1667,0.38587396675479113,0.025776570042395183,0.0007189167329746667
791.0,1000.0,946.0,2884.0,2501.6667,0.5060052219321148,-0.07099089514767035,0.0009163234284593508
